reviewId,content,score,raw_content,cleaned_content,is_empty,is_very_short,is_duplicate_content,valid_score,processing_status
71293d4d-ec29-4d9f-9d03-50fc4e813631,karib 1 month say what's app mayraa baan hay 10 say jadaa Male kar chukaa hu koi response nahi aaya 😡🤬,1,karib 1 month say what's app mayraa baan hay 10 say jadaa Male kar chukaa hu koi response nahi aaya 😡🤬,karib 1 month say what's app mayraa baan hay 10 say jadaa Male kar chukaa hu koi response nahi aaya 😡🤬,False,False,False,True,accepted
46cb6ebb-46c9-4c4b-ba3c-19fa29bd6f6d,love,3,love,love,False,False,True,True,accepted
51173b06-c51c-42a0-b1f2-83871222e36c,Good and sweet,5,Good and sweet,Good and sweet,False,False,False,True,accepted
5950f712-6182-469c-b183-70884a8dc46e,haman Kumar Parmar ganokumar Parmar mafhbram,5,haman Kumar Parmar ganokumar Parmar mafhbram,haman Kumar Parmar ganokumar Parmar mafhbram,False,False,False,True,accepted
60082f62-bd8e-4f67-aefd-0b4b206a03be,this app is reliable and effective even with poor network system,5,this app is reliable and effective even with poor network system,this app is reliable and effective even with poor network system,False,False,False,True,accepted
8556439c-a419-4cce-ac98-4833353b2fd6,safrtio maq,2,safrtio maq,safrtio maq,False,False,False,True,accepted
9263f11c-892f-4f9b-9aa8-f65cd64837b2,super 🌝,5,super 🌝,super 🌝,False,False,False,True,accepted
2d24a54e-7c65-47ad-95a9-221745e1959d,good,5,good,good,False,False,True,True,accepted
f7d3eb0a-9612-463c-bc03-328ba0dec7c3,I have problems reinstalling the app. I need help.,4,I have problems reinstalling the app. I need help.,I have problems reinstalling the app. I need help.,False,False,False,True,accepted
e5aaf24a-31e3-425a-b71d-46b04abe7315,you can send a massage,5,you can send a massage,you can send a massage,False,False,False,True,accepted
a843cfb1-fa08-4e4b-a9b1-b06c4fd85a5c,"WhatsApp remains the most practical messaging app. The interface is very clean and easy to understand, even seniors can use it without any problems. My favorite feature is the stability of video and voice calls even on slow internet networks. Very reliable!""",5,"WhatsApp remains the most practical messaging app. The interface is very clean and easy to understand, even seniors can use it without any problems. My favorite feature is the stability of video and voice calls even on slow internet networks. Very reliable!""","WhatsApp remains the most practical messaging app. The interface is very clean and easy to understand, even seniors can use it without any problems. My favorite feature is the stability of video and voice calls even on slow internet networks. Very reliable!""",False,False,False,True,accepted
03b3a41a-e861-4e26-8dc0-0b5ecd7cd8a0,One of the best communication app I've ever used,5,One of the best communication app I've ever used,One of the best communication app I've ever used,False,False,False,True,accepted
8f6f9961-3f85-4327-9271-2d5a4045dcf4,accoun,1,accoun,accoun,False,False,False,True,accepted
2ffc83f9-0a49-4836-8677-12f1e7dc63a7,good,3,good,good,False,False,True,True,accepted
48d60497-8831-41a6-8b74-681eec016f9b,superb,5,superb,superb,False,False,True,True,accepted
ff0feb8f-24dd-4a9a-8c49-970f35c42111,good,5,good,good,False,False,True,True,accepted
083bbb5a-4256-440d-8e6f-94082bcd60b8,o nice,5,o nice,o nice,False,False,False,True,accepted
106effd3-7c74-4139-82ce-7594cfa8c2c2,What's app is the best place of making communication,5,What's app is the best place of making communication,What's app is the best place of making communication,False,False,False,True,accepted
21bbd991-8f45-4427-9d5a-1b3520b2b056,the feeling is good,5,the feeling is good,the feeling is good,False,False,False,True,accepted
80f93afd-0fad-4341-b9b2-43bcd636e14f,lalalalalalala,5,lalalalalalala,lalalalalalala,False,False,False,True,accepted
ce01142c-1999-4ebd-b61f-e8e9f85d8dbd,super good,5,super good,super good,False,False,True,True,accepted
88625ce3-02bf-498a-a57d-de1513b674e5,Only 256 people in group,4,Only 256 people in group,Only 256 people in group,False,False,False,True,accepted
44750602-b60b-41a2-bc50-39ea7f5aaad7,muhmmad ahoaib,1,muhmmad ahoaib,muhmmad ahoaib,False,False,False,True,accepted
51eb66af-c6e7-418f-bdbf-fc3c3aafe86c,very good 👍,5,very good 👍,very good 👍,False,False,True,True,accepted
54aec2e2-c550-437e-a30b-db78fbcd1270,I like how it's developing everyday and I really don't like the fact that it cannot save audio,5,I like how it's developing everyday and I really don't like the fact that it cannot save audio,I like how it's developing everyday and I really don't like the fact that it cannot save audio,False,False,False,True,accepted
db11cad4-17ce-491a-9fe2-ace715b19d12,there is A contact stuck on top of all chats Even though it's not pinned i tried everything I can't remove them without deleting the entire conversation plus I can't use the costume arrow which is Mildly annoying,2,there is A contact stuck on top of all chats Even though it's not pinned i tried everything I can't remove them without deleting the entire conversation plus I can't use the costume arrow which is Mildly annoying,there is A contact stuck on top of all chats Even though it's not pinned i tried everything I can't remove them without deleting the entire conversation plus I can't use the costume arrow which is Mildly annoying,False,False,False,True,accepted
0f27f7cb-8114-4daf-9cd4-b0c38758d3fd,"I have been using WhatsApp for the past 10 years without any issues. Recently, my account was suddenly blocked without any prior intimation or clear reason. This has caused significant inconvenience, as I have important personal and medical documents stored in my WhatsApp account. Losing access to these is very concerning. I kindly request you to review my account and provide the reason for the ban. If there has been any misunderstanding, please assist in restoring my account at the earliest. I",1,"I have been using WhatsApp for the past 10 years without any issues. Recently, my account was suddenly blocked without any prior intimation or clear reason. This has caused significant inconvenience, as I have important personal and medical documents stored in my WhatsApp account. Losing access to these is very concerning. I kindly request you to review my account and provide the reason for the ban. If there has been any misunderstanding, please assist in restoring my account at the earliest. I","I have been using WhatsApp for the past 10 years without any issues. Recently, my account was suddenly blocked without any prior intimation or clear reason. This has caused significant inconvenience, as I have important personal and medical documents stored in my WhatsApp account. Losing access to these is very concerning. I kindly request you to review my account and provide the reason for the ban. If there has been any misunderstanding, please assist in restoring my account at the earliest. I",False,False,False,True,accepted
e83442f5-b2da-4ae7-8604-1386e542293c,Install,5,Install,Install,False,False,False,True,accepted
fada94b4-270b-48d6-8530-efc155d37841,wow very smart,5,wow very smart,wow very smart,False,False,False,True,accepted
ad86c30f-8efb-4ce5-99f1-36282a31c28e,swwwwwweeeeeeeeeet,5,swwwwwweeeeeeeeeet,swweet,False,False,False,True,accepted
c7a8b222-27c4-409b-a4fc-3fd210518035,so great and incredible,5,so great and incredible,so great and incredible,False,False,False,True,accepted
0a66aced-11b5-4f29-8e95-86a68d7ef351,Deva pahariya,1,Deva pahariya,Deva pahariya,False,False,False,True,accepted
17f2b60e-9ee6-4fdd-891b-b33891a6c203,it is slow and I can't add colour to my messesages,2,it is slow and I can't add colour to my messesages,it is slow and I can't add colour to my messesages,False,False,False,True,accepted
796e2797-d38e-44c8-a270-8058af139c9f,It is the best app that I use for communication and verifying my apps,3,It is the best app that I use for communication and verifying my apps,It is the best app that I use for communication and verifying my apps,False,False,False,True,accepted
57d86927-6092-445f-a2f4-d7d662d1e541,The new Update is so buggy,1,The new Update is so buggy,The new Update is so buggy,False,False,False,True,accepted
10d8531c-387e-405b-b85e-71cc69965006,Awesome app everything is too good!! but it would have been better if we get more filters to use it eventually make people use the app even more i request to give more aesthetic and beautiful filters in the app.,3,Awesome app everything is too good!! but it would have been better if we get more filters to use it eventually make people use the app even more i request to give more aesthetic and beautiful filters in the app.,Awesome app everything is too good!! but it would have been better if we get more filters to use it eventually make people use the app even more i request to give more aesthetic and beautiful filters in the app.,False,False,False,True,accepted
fe0c3d24-e1aa-429c-b9c2-fa0bdb94d04c,بسیار عالی است تشکر,5,بسیار عالی است تشکر,بسیار عالی است تشکر,False,False,False,True,accepted
3d8ad61f-ffb3-432d-b5ce-d92f78898c35,layout nahi ho raha hai 😩,5,layout nahi ho raha hai 😩,layout nahi ho raha hai 😩,False,False,False,True,accepted
8b1968bb-c0af-40d1-a3c1-7dfa2919a01d,Dj ice,5,Dj ice,Dj ice,False,False,False,True,accepted
d0b15fe5-7bdc-4bb7-a814-3a316f8807b2,my Whatsapp account still banned again and again and they can't tells me the reason very very disappointed 😔😔😔,1,my Whatsapp account still banned again and again and they can't tells me the reason very very disappointed 😔😔😔,my Whatsapp account still banned again and again and they can't tells me the reason very very disappointed 😔😔😔,False,False,False,True,accepted
c2c4c5a6-5cff-4987-9ea5-141c781fccd7,Manish Kumar Navratna,5,Manish Kumar Navratna,Manish Kumar Navratna,False,False,False,True,accepted
4ee3dd8a-6ff2-453f-8062-79de2d3700fd,best charting thing,5,best charting thing,best charting thing,False,False,False,True,accepted
09ae54fa-733d-4338-9a93-91b0e055ef63,cool,5,cool,cool,False,False,True,True,accepted
8a52936a-294c-40c6-8215-ef57a25a9f37,hi I'm hayder Ali shaikh give me a gift 🎁 please please please 🥺🥺🥺,5,hi I'm hayder Ali shaikh give me a gift 🎁 please please please 🥺🥺🥺,hi I'm hayder Ali shaikh give me a gift 🎁 please please please 🥺🥺🥺,False,False,False,True,accepted
37cbdc73-1b66-4342-9624-bb09ef45177f,Don activity my account,5,Don activity my account,Don activity my account,False,False,False,True,accepted
5b7d9876-de79-4be1-bf75-c041c6fde997,the best app aver,5,the best app aver,the best app aver,False,False,False,True,accepted
df6fe836-c80e-43c3-9a53-dd7ffa0304bf,Please fix the blur issue for our status posts 😪,2,Please fix the blur issue for our status posts 😪,Please fix the blur issue for our status posts 😪,False,False,False,True,accepted
c544a479-bfa8-46d3-a678-0406159c51ee,I can't open whatsapp,1,I can't open whatsapp,I can't open whatsapp,False,False,False,True,accepted
ad22f83a-d08b-4cfc-b0f2-d1379c765ef9,nice performance,5,nice performance,nice performance,False,False,True,True,accepted
a6340f36-27a7-4342-8c57-9bdc9d75d3e5,good,5,good,good,False,False,True,True,accepted
a67f57f6-ddc7-49f8-ac55-8ad382cd3815,good,5,good,good,False,False,True,True,accepted
98bd05fb-2e92-47bf-a07f-9c3940afca50,best app for communication and joining and making group is so much fantastic.,5,best app for communication and joining and making group is so much fantastic.,best app for communication and joining and making group is so much fantastic.,False,False,False,True,accepted
2e085edc-0fb7-40be-8bdc-93b5cb538fd3,ok,1,ok,ok,False,True,True,True,accepted
faed9123-292c-4ff6-acd2-76b65ab182d0,check your WhatsApp why so boring messages can't deliver what's happening,5,check your WhatsApp why so boring messages can't deliver what's happening,check your WhatsApp why so boring messages can't deliver what's happening,False,False,False,True,accepted
21fe12ef-708c-4852-8209-3051337151ae,Good work,5,Good work,Good work,False,False,True,True,accepted
137fab96-879b-4703-85a1-13e1bf7968e9,my phone is automatically reset pilzz help me to find my information and photos,5,my phone is automatically reset pilzz help me to find my information and photos,my phone is automatically reset pilzz help me to find my information and photos,False,False,False,True,accepted
3209b234-21a2-4b3a-8ccb-85c8d7d3391a,Thank you,5,Thank you,Thank you,False,False,True,True,accepted
77c78696-7fe5-4d12-8672-4ba52ef1cfa0,Darlida Mukwana Big fih,5,Darlida Mukwana Big fih,Darlida Mukwana Big fih,False,False,False,True,accepted
5316f422-36a3-4d21-9680-b4c02c6e9e92,Whatsapp recently working very bad . 😡 my account got banned daily almost 4-5 times without any reason .,1,Whatsapp recently working very bad . 😡 my account got banned daily almost 4-5 times without any reason .,Whatsapp recently working very bad . 😡 my account got banned daily almost 4-5 times without any reason .,False,False,False,True,accepted
bf02cc21-85a8-471d-ae2a-968a78f24eb1,nice,5,nice,nice,False,False,True,True,accepted
faa36de8-cd8a-4a08-bcdb-1d9d1df77d1d,good,5,good,good,False,False,True,True,accepted
11ec8c6e-7df6-4ed1-b395-d95d73a26f57,op,5,op,op,False,True,True,True,accepted
643130b4-e4e3-4af1-80a2-cea8c3b3cddd,i cant call anyone through wp. fix it,1,i cant call anyone through wp. fix it,i cant call anyone through wp. fix it,False,False,False,True,accepted
674612be-b4c7-43ac-9f56-61a8f3cb08e7,Nice,5,Nice,Nice,False,False,True,True,accepted
fc7380d0-a839-40f8-9598-800630469621,"Whatsapp is very good , it's amazing it very private and secured no one else can read your messages except you......but sometimes when it comes in searching of songs and music when you are creating your videos or pictures on your status it's sometimes annoying and boring because Whatsapp sometimes don't give you the music you searched for please it needs to be improved 💕💕💕",5,"Whatsapp is very good , it's amazing it very private and secured no one else can read your messages except you......but sometimes when it comes in searching of songs and music when you are creating your videos or pictures on your status it's sometimes annoying and boring because Whatsapp sometimes don't give you the music you searched for please it needs to be improved 💕💕💕","Whatsapp is very good , it's amazing it very private and secured no one else can read your messages except you...but sometimes when it comes in searching of songs and music when you are creating your videos or pictures on your status it's sometimes annoying and boring because Whatsapp sometimes don't give you the music you searched for please it needs to be improved 💕💕💕",False,False,False,True,accepted
e652e6c0-573e-483d-af81-96c96627f99b,I love this,5,I love this,I love this,False,False,True,True,accepted
46015f58-d7cf-4667-8498-010c6606f906,good,5,good,good,False,False,True,True,accepted
d4fc99d6-5014-40bb-89fb-7da498071fa6,This app is great but I can't log in.,4,This app is great but I can't log in.,This app is great but I can't log in.,False,False,False,True,accepted
6ff37545-22a4-4204-b22f-5b5cf228b01b,saassaasseg,5,saassaasseg,saassaasseg,False,False,False,True,accepted
760ee7d2-e880-4aba-8faf-8c1d68dfb1e1,nice,2,nice,nice,False,False,True,True,accepted
fce81af1-194d-4cca-9376-eacbb8ec87b4,"I have recently encountered an issue where, upon sharing an image with a colleague, I annotate the photo with shapes. However, this time the shapes are not appearing despite my attempts to click on them. please team remove the glitches thank you whatsapp",4,"I have recently encountered an issue where, upon sharing an image with a colleague, I annotate the photo with shapes. However, this time the shapes are not appearing despite my attempts to click on them. please team remove the glitches thank you whatsapp","I have recently encountered an issue where, upon sharing an image with a colleague, I annotate the photo with shapes. However, this time the shapes are not appearing despite my attempts to click on them. please team remove the glitches thank you whatsapp",False,False,False,True,accepted
349cdb30-85b3-4171-91a3-0e6604aed657,so lovely 😍,5,so lovely 😍,so lovely 😍,False,False,False,True,accepted
2a9f5eb3-996d-4cd9-a037-4e2a94f11d45,downloaded the app from google play and from their official website but still fail to open the app. it refers me back to their official website but fails to login after downloading from the website. this is a s*$t app,1,downloaded the app from google play and from their official website but still fail to open the app. it refers me back to their official website but fails to login after downloading from the website. this is a s*$t app,downloaded the app from google play and from their official website but still fail to open the app. it refers me back to their official website but fails to login after downloading from the website. this is a s*$t app,False,False,False,True,accepted
5d8ff524-8ef4-48a4-ac09-48a173ea3970,Whatsapp chat,1,Whatsapp chat,Whatsapp chat,False,False,False,True,accepted
0039f345-0c36-4be6-8b50-7cdfac2454dc,fulchand kumar,5,fulchand kumar,fulchand kumar,False,False,False,True,accepted
429c9f21-3c52-4456-8e99-94feeca0a2d1,screen sharing unmask does not appear in all apps,1,screen sharing unmask does not appear in all apps,screen sharing unmask does not appear in all apps,False,False,False,True,accepted
3c62e75f-3ab3-4abd-a1c2-cddf036ec5fa,Yes sir,5,Yes sir,Yes sir,False,False,False,True,accepted
2c4329b0-58e9-4a41-9ddd-b7859349b3a4,why don't I have AI image maker in adding status😔,3,why don't I have AI image maker in adding status😔,why don't I have AI image maker in adding status😔,False,False,False,True,accepted
86f87956-7778-485c-84cd-8bccdea719fa,business,2,business,business,False,False,True,True,accepted
9841b5d5-5f95-48a2-be55-edb33bf005f2,can't use sticker again. please fix.,3,can't use sticker again. please fix.,can't use sticker again. please fix.,False,False,False,True,accepted
fbae401a-a701-4fd8-a5ca-66dc304e2203,"I'm being logged out all the time. I can't use my number now, I had to buy another sim card of which it's logged out too. I'm using a Huawei phone😭😭😭😭",1,"I'm being logged out all the time. I can't use my number now, I had to buy another sim card of which it's logged out too. I'm using a Huawei phone😭😭😭😭","I'm being logged out all the time. I can't use my number now, I had to buy another sim card of which it's logged out too. I'm using a Huawei phone😭😭",False,False,False,True,accepted
273f4f07-ab6d-4608-ad33-397ee6eac5db,Like,5,Like,Like,False,False,True,True,accepted
993d6548-6d7d-4566-94d6-061cb528658a,Bad,1,Bad,Bad,False,False,True,True,accepted
7fd838ee-4573-49d6-aee6-4889f2a9de0b,thank you,1,thank you,thank you,False,False,True,True,accepted
1bfea312-117f-4d41-9ce1-b7c4dd08d02c,wiw,1,wiw,wiw,False,False,False,True,accepted
48c4258e-79bd-4170-8997-500cbd7b92ce,can't send more than 30gb,1,can't send more than 30gb,can't send more than 30gb,False,False,False,True,accepted
843254c0-27b2-4f4d-b3cf-0c72b5bc92ba,the app is awesome but the update the is always disturbing me,4,the app is awesome but the update the is always disturbing me,the app is awesome but the update the is always disturbing me,False,False,False,True,accepted
3e32c7de-35e6-4800-be2b-13d71572fca9,it good but get expired fgghjj,5,it good but get expired fgghjj,it good but get expired fgghjj,False,False,False,True,accepted
15ccd949-55cf-45a0-950b-e2c15eb2df5b,like,5,like,like,False,False,True,True,accepted
d557d8d1-28b2-4b94-bd17-08d1541bbc15,hello do to spam please unband my watsap again for me,5,hello do to spam please unband my watsap again for me,hello do to spam please unband my watsap again for me,False,False,False,True,accepted
cc6bfcdf-aae8-4b7d-82a0-0b9a7e3f4423,Not safe to use Not encrypted,3,Not safe to use Not encrypted,Not safe to use Not encrypted,False,False,False,True,accepted
cabb8f8b-4912-425c-adea-c3acea95fc1b,brilliant fl,5,brilliant fl,brilliant fl,False,False,False,True,accepted
1e04e56e-a970-49ab-b774-20d4a356fbc6,LakhanJaat,1,LakhanJaat,LakhanJaat,False,False,False,True,accepted
d6105cee-c7d2-4155-919f-5c858e711c5c,It has a very good messaging abd voice recording facility but is poor in video calls,4,It has a very good messaging abd voice recording facility but is poor in video calls,It has a very good messaging abd voice recording facility but is poor in video calls,False,False,False,True,accepted
65c58482-dffa-4d1d-bef5-994df6c3a825,viry nice,1,viry nice,viry nice,False,False,False,True,accepted
e8698cde-5bc7-4b36-a9d3-08e784552882,I can contact my friends and family member,5,I can contact my friends and family member,I can contact my friends and family member,False,False,False,True,accepted
bed08ac8-a668-4219-a04f-eafa110ceabd,i like it a lot,5,i like it a lot,i like it a lot,False,False,False,True,accepted
48f28707-bf4a-4f77-892e-efb41c802a96,good,5,good,good,False,False,True,True,accepted
019a0584-b4ea-46cf-b16b-17e2dc00109b,"my whats is crashed, please guide me how to resolve a issue...",5,"my whats is crashed, please guide me how to resolve a issue...","my whats is crashed, please guide me how to resolve a issue...",False,False,False,True,accepted
0460f448-2ba4-4d1b-8836-1e59ebe04a09,good,5,good,good,False,False,True,True,accepted
70a2445c-8de2-4668-83b1-a5deb71a18db,sangat suka dengan ciri status dan voice note yang memudahkan urusan harian.,5,sangat suka dengan ciri status dan voice note yang memudahkan urusan harian.,sangat suka dengan ciri status dan voice note yang memudahkan urusan harian.,False,False,False,True,accepted
c315fa7e-cf30-437e-8355-c856dd817bfe,spam in my texts!,1,spam in my texts!,spam in my texts!,False,False,False,True,accepted
b4950620-f794-406d-aec8-1831c26f7320,This app Good and perfect for learning,5,This app Good and perfect for learning,This app Good and perfect for learning,False,False,False,True,accepted
f063cc1d-ebe8-40d0-b2b8-baffd1460c89,awesome,5,awesome,awesome,False,False,True,True,accepted
ea7f0b63-6cee-4d78-b215-51a0a3f4cebb,I prefer whatsapp than any other communication app have zero stress,5,I prefer whatsapp than any other communication app have zero stress,I prefer whatsapp than any other communication app have zero stress,False,False,False,True,accepted
5d8e185d-6ce5-4dc6-8d36-131e396edda4,Absolutely good and enjoyable,5,Absolutely good and enjoyable,Absolutely good and enjoyable,False,False,False,True,accepted
cbfde81f-3473-4cac-9f2b-efe49b314a7c,good,5,good,good,False,False,True,True,accepted
e95053bc-8195-4410-bf36-9973a61c30f9,অসাধারণ,5,অসাধারণ,অসাধারণ,False,False,False,True,accepted
2782f73c-5a72-4fcb-8a79-3caa973546d6,Good,5,Good,Good,False,False,True,True,accepted
4961c03f-73b5-4638-b607-6487f33c56fc,راءع,5,راءع,راءع,False,False,False,True,accepted
29484b3d-6748-457c-94ae-b39fa058b1d0,gboly jay nurudeen,5,gboly jay nurudeen,gboly jay nurudeen,False,False,False,True,accepted
809f0e4d-d11f-494e-a426-f2191e0e3198,"very good app,love it except, whenever I make a call even if there is network , they'll surely be one problem or the other it's either it's blur or I can hardly hear the other person",3,"very good app,love it except, whenever I make a call even if there is network , they'll surely be one problem or the other it's either it's blur or I can hardly hear the other person","very good app,love it except, whenever I make a call even if there is network , they'll surely be one problem or the other it's either it's blur or I can hardly hear the other person",False,False,False,True,accepted
960ebd29-53f5-4025-969f-40b156e51550,fdudh,1,fdudh,fdudh,False,False,False,True,accepted
62a3851c-2e91-440c-bddb-8164e2875506,i want to install it,2,i want to install it,i want to install it,False,False,False,True,accepted
5fe8b6a8-5d33-4dab-abdd-e3c8e75492a4,WhatsApp is a great app but it doesn't allow me to post videos up to two minutes and so that's why I rated it four and also it doesn't allow me to take screenshots,4,WhatsApp is a great app but it doesn't allow me to post videos up to two minutes and so that's why I rated it four and also it doesn't allow me to take screenshots,WhatsApp is a great app but it doesn't allow me to post videos up to two minutes and so that's why I rated it four and also it doesn't allow me to take screenshots,False,False,False,True,accepted
5dbd5f45-6afe-4a4b-b78f-0ed2be0a35fc,very good,5,very good,very good,False,False,True,True,accepted
287d90ff-10b0-4afc-a7ff-6acada46f5ff,this app is trash use messenger instead,1,this app is trash use messenger instead,this app is trash use messenger instead,False,False,False,True,accepted
75b3f851-35f4-47d2-97ad-8043fc3010ba,this app is everything 🙌 I ever wanted i like the app 5stars to go,5,this app is everything 🙌 I ever wanted i like the app 5stars to go,this app is everything 🙌 I ever wanted i like the app 5stars to go,False,False,False,True,accepted
fcac204a-44a2-4ed1-ac6b-07e7458e5126,good 👍,5,good 👍,good 👍,False,False,True,True,accepted
133bb603-985c-4b7c-89fc-7c71fd519e39,this app is good,5,this app is good,this app is good,False,False,True,True,accepted
a72aab74-4b48-4154-a8e1-2cad6456f326,i have issues bcox after this new update. not all status reply reflect on the chat. mostly voice notes like why? please fix dis,1,i have issues bcox after this new update. not all status reply reflect on the chat. mostly voice notes like why? please fix dis,i have issues bcox after this new update. not all status reply reflect on the chat. mostly voice notes like why? please fix dis,False,False,False,True,accepted
96a1b759-72b4-4036-83fe-93b6077391d9,nice,5,nice,nice,False,False,True,True,accepted
3222c125-5745-43d0-b77e-4803e0b7d515,Very nice,5,Very nice,Very nice,False,False,True,True,accepted
ea7ec1a9-c2ae-43f1-ace0-a478c67a7d07,very good,5,very good,very good,False,False,True,True,accepted
3c00fc4b-580b-45c9-89f6-57c4609e2bd7,Usmanaliskg,5,Usmanaliskg,Usmanaliskg,False,False,False,True,accepted
bb992afb-2944-4bd6-875f-f27cc9e9b0f1,I love it because u can interact with your friends and family,5,I love it because u can interact with your friends and family,I love it because u can interact with your friends and family,False,False,False,True,accepted
678dedec-6013-4360-8253-43a07fc88949,ru,5,ru,ru,False,True,False,True,accepted
17daab2b-4adc-4968-a31d-c7f183d53238,I didn't scam anybody,1,I didn't scam anybody,I didn't scam anybody,False,False,False,True,accepted
209e134c-2f7d-48d5-8868-d04f3aaf510f,this is very nice 👌,5,this is very nice 👌,this is very nice 👌,False,False,False,True,accepted
e135cff5-30d3-4c8a-9d00-f80223c4f1e6,go goo good,5,go goo good,go goo good,False,False,False,True,accepted
99e018ac-4505-46e7-8fa8-3d36313e1b70,new update has bugs,3,new update has bugs,new update has bugs,False,False,False,True,accepted
4b9bc836-b642-4632-8128-3852b82605e3,nice wataqssp,4,nice wataqssp,nice wataqssp,False,False,False,True,accepted
d53f8e99-7fa4-4dfd-a38e-a9fcfd6f2ed1,option WhatsApp,1,option WhatsApp,option WhatsApp,False,False,False,True,accepted
fd370b8b-e182-4de9-8715-2f7276122bfd,hello whatsp help center My Whatsapp in review in 24 hours please solve your problem thanks,1,hello whatsp help center My Whatsapp in review in 24 hours please solve your problem thanks,hello whatsp help center My Whatsapp in review in 24 hours please solve your problem thanks,False,False,False,True,accepted
fd7733d6-8fac-4d0c-8ff9-da443f97ab04,nice WhatsApp,5,nice WhatsApp,nice WhatsApp,False,False,False,True,accepted
ad05b30e-bb82-4898-a6f3-27968b25bf98,bad khali jagya Kem atli badhi roke 6e,5,bad khali jagya Kem atli badhi roke 6e,bad khali jagya Kem atli badhi roke 6e,False,False,False,True,accepted
09d040d7-74ee-4055-b889-ba9548a22049,Brian kerro,5,Brian kerro,Brian kerro,False,False,False,True,accepted
cf3fe88d-2511-4696-a2a2-31250ad302bf,good application,5,good application,good application,False,False,True,True,accepted
b031b395-b964-498d-b385-74dd6602460f,Excellent,5,Excellent,Excellent,False,False,True,True,accepted
beb53837-de23-45d7-aa12-6b77e6ada791,sending masseges,5,sending masseges,sending masseges,False,False,False,True,accepted
d5fa5cd4-4352-472e-bbff-0362373128bd,Whatsapp is the most reasonable messager. Great 👍,5,Whatsapp is the most reasonable messager. Great 👍,Whatsapp is the most reasonable messager. Great 👍,False,False,False,True,accepted
755d38cb-cad8-4b36-b71b-65d13efc35d2,osm,5,osm,osm,False,False,True,True,accepted
21bad71f-33f0-44b7-b50f-84ff48dc20ab,Nice,4,Nice,Nice,False,False,True,True,accepted
00446e4a-7a3b-43d3-97ef-9acc9d5378e5,very helpful and outstanding no words to explain just amazing I like it,5,very helpful and outstanding no words to explain just amazing I like it,very helpful and outstanding no words to explain just amazing I like it,False,False,False,True,accepted
eee71c37-3c17-4ebd-bf75-5c93b07e3274,Doms,5,Doms,Doms,False,False,False,True,accepted
2c8d08a9-00a7-44bf-ac7e-62a09e52f7b9,I need to my whapp to update,5,I need to my whapp to update,I need to my whapp to update,False,False,False,True,accepted
192f7ff9-0e99-449d-ade5-9312ee45f837,this app is too weird They make process complicated when I try to use it they say this account is banned and the request appels and that is too backward and make it less enjoyable please fix it and I will rate it again .,1,this app is too weird They make process complicated when I try to use it they say this account is banned and the request appels and that is too backward and make it less enjoyable please fix it and I will rate it again .,this app is too weird They make process complicated when I try to use it they say this account is banned and the request appels and that is too backward and make it less enjoyable please fix it and I will rate it again .,False,False,False,True,accepted
0862e2fc-06b7-4e2a-b84f-9003625b1d67,thank you❤,5,thank you❤,thank you❤,False,False,False,True,accepted
b7683e19-2274-4b98-9cb1-f8eb441dceaf,Good,5,Good,Good,False,False,True,True,accepted
ec47b162-d67d-4f93-b7b3-ff6344e38259,nice,5,nice,nice,False,False,True,True,accepted
e788268e-189d-4675-9a0d-c7cb0600dca1,nice,4,nice,nice,False,False,True,True,accepted
8d2fc9b2-36be-40ed-82b2-d3207ac8e6c5,طاولا,5,طاولا,طاولا,False,False,False,True,accepted
5cc24660-f29e-4f10-9dbf-0d2fcae19f67,"nitesh,kumar,pandya",5,"nitesh,kumar,pandya","nitesh,kumar,pandya",False,False,False,True,accepted
34df16d9-e17a-4f5e-a780-50cf148ed261,"its asked me phone permission for check sim number, i allowed and then denied, you got my sim information, now i denied permission, why keep irritating me to allow again????? its my private thing, I don't want give you permanent permission?????",1,"its asked me phone permission for check sim number, i allowed and then denied, you got my sim information, now i denied permission, why keep irritating me to allow again????? its my private thing, I don't want give you permanent permission?????","its asked me phone permission for check sim number, i allowed and then denied, you got my sim information, now i denied permission, why keep irritating me to allow again?? its my private thing, I don't want give you permanent permission??",False,False,False,True,accepted
40cfe856-c2e1-462a-9d4a-88d7fe2a1ee0,झक्कास,5,झक्कास,झक्कास,False,False,False,True,accepted
7dafc0a2-d334-4bce-8c15-e57dcb592bfc,Good work on WhatsApp,5,Good work on WhatsApp,Good work on WhatsApp,False,False,False,True,accepted
ce46451e-3654-4c3e-832c-2c2d221b59bf,nice,5,nice,nice,False,False,True,True,accepted
d10b0421-ad3e-42a8-a534-7dd2ad903643,I love it,5,I love it,I love it,False,False,True,True,accepted
23c6b8b2-ab8e-41c4-b7d9-b8c83c9b391b,this app is ao good at fucturing things,5,this app is ao good at fucturing things,this app is ao good at fucturing things,False,False,False,True,accepted
b080e27b-2529-4f57-939d-a400bba43610,because of banned my account without any reason .no any response i have waiting for 3 days,1,because of banned my account without any reason .no any response i have waiting for 3 days,because of banned my account without any reason .no any response i have waiting for 3 days,False,False,False,True,accepted
5b0d49be-2450-44c7-97b0-ee3412997911,awesome,5,awesome,awesome,False,False,True,True,accepted
c4d31e0c-33f0-4610-885b-8172c437ec7b,Working perfectly,5,Working perfectly,Working perfectly,False,False,False,True,accepted
